reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
77c14ed7-3b16-449c-8415-627f42c9128e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sebenernya aplikasinya bagus. Cuma tiba2 logout sendiri pas login lagi koin gw ilang semua pdhl terakhir sisa 143. Udh komplain mau 2minggu ga ada hasil.... Jd males buat beli koin. Pdhl gw salah 1 yg rajin isi koin buat baca,1,15,3.4.0,2024-08-10 05:26:05,,,3.4.0
273ea6f1-b6af-4424-b270-6b965a5541ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss sekali,5,0,3.4.0,2024-08-10 05:05:17,,,3.4.0
c1e3a822-ba21-448d-ad16-f6e2a7fec6d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sih cuman iklan ny sering bikin ngeselin tapi ttp bgs menurut ku,4,0,3.3.7,2024-08-10 04:23:55,,,3.3.7
4d234372-26e0-4db1-aebb-4f621ddf919e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagusss,5,0,3.4.0,2024-08-10 04:06:48,,,3.4.0
d4ab23c3-8598-4776-bda1-5587366614e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🗿👍,5,0,3.4.0,2024-08-10 03:17:52,,,3.4.0
51057093-ef5b-4362-87ca-dd3c8f067906,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.4.0,2024-08-10 02:00:10,,,3.4.0
49f4fcd2-6437-4cd7-abfe-53972b48679c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa saya tidak bisa membeli koin dengan menggunakan bank ?,4,0,3.4.0,2024-08-10 01:52:49,,,3.4.0
aff3cfbc-6df5-48c5-b018-d7916369c440,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ceritanya bagus2.. dari zaman SMP baca Webtoon ga pernah kecewa. ❤️,5,1,3.3.7,2024-08-10 01:47:22,,,3.3.7
c2cf27f9-f7a7-46c9-bd55-f301a8be87eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sih cuma lebih baik ga dikasi batasan buat semua episode atau jangka waktu bisa liat episode yg terkunci jangn terlalu lama,4,0,,2024-08-10 01:37:33,,,
86806eb2-047d-4bcb-ab8d-8bbd274aafd4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memuaskan dan semoga selalu seperti iini,5,0,3.4.0,2024-08-10 01:36:14,,,3.4.0
6377209a-f5c4-4be4-b133-597aba7cd398,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👌,3,0,3.4.0,2024-08-10 01:13:24,,,3.4.0
7e5e5b7f-80a0-44ea-a1d2-8392d643638e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget ceritanya.full semuaaaaa,5,0,3.4.0,2024-08-10 00:33:49,,,3.4.0
96d251c1-22d4-4abb-a216-a7eac81e2048,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss,5,0,3.4.0,2024-08-09 23:53:31,,,3.4.0
1796aaf0-84b4-46fe-912f-86864ef9d15c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk ini bagus sih menurutku. Cuman pas mau ke episode selanjutnya ada pilihan pake koin atau iklan. Terus pas aku pake iklan, iklan nya muncul tapi gk ada tanda x nya (padahal udh kutungguin daritadi tpi tanda x nya gk muncul²) Jadi nya aku harus keluar-masuk apk nya baru lanjut baca. Bikin jadi gk mood baca 😕 (Ada yg sama gk kyk aku? 😅 Atau cuma aku sendiri yg kyk gini?)",4,1,,2024-08-09 23:40:22,,,
4dfbaf62-9413-4eda-8553-d0b9b566b750,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Menurut aku sih.. ini lumayan bagus lah ya, tapi masa iya cuma modal gambar dan tulisan kayak gitu di bayar pake koin tapi.. beli koin nya juga pake uang asli kan... Gimana gitu ya😶 mohon update yang selanjutnya di baguskan lagi, tapi menurut aku sih ini udah bagus!👌🏻👍🏻",5,14,3.4.0,2024-08-09 23:32:50,,,3.4.0
541b320c-02d9-4259-b30a-eeaa18b7512c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat Bagus dalam menghilangkan bosan dan dapat melihat visual secara langsung,3,0,3.3.7,2024-08-09 23:04:10,,,3.3.7
2545980d-25b5-42f1-a41d-e951ddbfdc07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,WEBTOON membuat diriku bersemangat untuk menjalani hari hariku..,5,0,3.4.0,2024-08-09 23:00:48,,,3.4.0
72e5d651-ed94-40c1-95cf-22429c56edb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gg lanjutkan bg,5,0,,2024-08-09 22:55:34,,,
a4a37388-5d4b-43ec-bbaa-dff90b287f16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.4.0,2024-08-09 22:19:41,,,3.4.0
3e5c3fc2-7692-49a7-8ca6-5a7f8daa0e4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fav bgt.,5,0,3.4.0,2024-08-09 19:39:08,,,3.4.0
81327b4c-856b-4640-adff-7d24da89b963,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,,2024-08-09 17:12:15,,,
9f5dc0cb-23fa-4e1d-8ad1-8a2220968ad5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus skali,5,0,,2024-08-09 16:29:39,,,
287fad2f-f42b-4ef5-9991-1631be817a51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau baca tb tb akun dikeluarkan, pas log in lagi hilang coin",1,0,,2024-08-09 16:16:21,,,
ae1fad7a-420e-403c-a5b3-101334e75e94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,4,0,3.4.0,2024-08-09 16:01:32,,,3.4.0
4c118a0c-11aa-430d-b58d-de2e88baace9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya bintang 1 aja lah karena Jujur Mau ke coint hunter kebanyakan game ya Dari Pihak Unity Sumpah jijik gue sama Game buatan Unity please lah Pihak Webtoon jangan join sama game buatan Unity,1,0,3.3.2,2024-08-09 15:56:22,,,3.3.2
30239a8a-710b-448d-ae21-f1746288423e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kualitas gambar nya bagus 👍🤩,5,0,,2024-08-09 15:53:29,,,
61616b23-fa19-4caa-aadf-93501a4e6c79,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ceritanya pada seru2 smua!!,5,0,3.3.7,2024-08-09 15:27:52,,,3.3.7
05b5f336-1adb-40be-9d6a-70efbfc837f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app favorit !!,5,0,3.4.0,2024-08-09 14:52:05,,,3.4.0
d40f2ff0-6f9f-4289-94b9-8694d6fd1801,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Omg aku udah lama donwload tapi lupa komen bagus sih aku heran bisa sebagus and secute ini aku sering baca yang kerajaannya sama aksi aku suka banget sama yang kerajaan soalnya aku satu dan elegan gitu suka bngettt?? Iya lahhh!,5,0,3.3.0,2024-08-09 14:43:19,,,3.3.0
6a525945-367b-4349-96de-8edc0787b92f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"min? gua baca lookism 9 tahun lebih, tapi lo seenaknya ngasi gua rating. ndas bapak kau rating. dikira gampang apa baca segitu. gua baca dimana lagi jing, paling enak baca disini..",1,1,3.4.0,2024-08-09 14:38:04,,,3.4.0
e1729437-3568-4551-861b-d482fefed549,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya tertarik saya menyukai nya namun sering ngeleg saat jaringan tidak stabil,5,1,3.4.0,2024-08-09 14:27:02,,,3.4.0
5609a1f0-e7f5-4ffb-bc57-fc3fa22453a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paling mantap,5,0,3.4.0,2024-08-09 14:24:58,,,3.4.0
91ab2a38-18a2-4218-a558-31049361273d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apa ini loug out mulu bacaan hilang semua,1,0,,2024-08-09 13:45:24,,,
87398f00-c6ac-4102-859c-ce24884b3602,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss intinya,5,0,3.4.0,2024-08-09 13:36:20,,,3.4.0
5022a11e-985d-49fe-9cac-726242edc177,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantepp batt sih ini,5,0,3.3.7,2024-08-09 13:06:41,,,3.3.7
80e30c68-6545-4d5e-93c4-6b4083d739de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat menak bukan dan bagus saya sangat suha semua ceritanya yang saya baca dan saya meresapi semua cerita yang saya baca sangat menarikan danseru,5,0,3.4.0,2024-08-09 12:51:48,,,3.4.0
515c465f-7713-4614-8cae-6434994f1f6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku bahagia apk ini selalu mengisi waktu luang saya,5,0,,2024-08-09 12:44:02,,,
a5a5d2b9-44b9-4c39-b977-ae430c632370,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong ya buat ada bahasa melayu,4,0,3.3.7,2024-08-09 12:21:02,,,3.3.7
9f7420d5-2eac-4bc8-a357-8780465cf21a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ak ska bgt sma apk kli ini! Karena klo ak gbut, baca webtoon, mmg kesel klo hrus bayar pke koin, kn penulisnya hbis cpe² gambar ms gratis semua?",4,0,,2024-08-09 12:15:20,,,
9c559b28-6700-4f56-9862-7ab6bfb0d237,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali,5,0,3.3.7,2024-08-09 12:03:43,,,3.3.7
1b2d19e0-63f4-4e1b-80f3-c4195b31dbe3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,,2024-08-09 11:24:11,,,
f334216e-2e34-48e1-bf45-6a696d136d18,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.4.0,2024-08-09 11:20:10,,,3.4.0
676e3dfe-b437-4e49-8ec3-e7540f861f7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru benget aku suka cerita piksi,5,0,3.3.7,2024-08-09 10:31:54,,,3.3.7
a6060f71-0dc8-469b-9b62-b91c691dc012,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asik banget!!!!!!!!!!😭😭😋✨✨✨,5,0,3.4.0,2024-08-09 09:59:04,,,3.4.0
8f25c68f-64f5-4f41-946f-141725064628,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.4.0,2024-08-09 09:07:24,,,3.4.0
f120bc83-33d9-4e4a-ad09-23bc141da404,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kereeennnn,5,0,3.3.7,2024-08-09 08:46:28,,,3.3.7
95290c75-52c6-43e3-8d79-e6b5cc1f67a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udah bagus banget sih menurutku, tapi kalo bisa webtoon lokal lebih banyak sama lebih dipromosiin, banyak webtoon kanvas yang bagus tapi gak official-official yang malah jadiin pembaca webtoon kanvas makin sedikit dan akhirnya terpaksa tamat.",5,1,3.3.4,2024-08-09 07:52:22,,,3.3.4
7ce9a4d0-345e-486c-8e92-b4cd9d2865ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantapp mana gratis lagii,5,0,3.4.0,2024-08-09 07:48:17,,,3.4.0
453bc7e9-f888-4b3e-84a9-6d49ce30a397,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali,5,0,3.4.0,2024-08-09 07:41:26,,,3.4.0
12197d94-1826-438a-8198-545114b5d550,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bolehh,5,0,3.3.7,2024-08-09 07:23:09,,,3.3.7
0915d87e-9290-4e77-b54d-fed3fa90eb11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru dibaca asik ngak pernah bosen baca,5,0,3.4.0,2024-08-09 07:18:26,,,3.4.0
bc705bb0-9a45-4901-aea6-6bf9d17e4f15,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren banget itu doang,5,0,3.4.0,2024-08-09 06:04:34,,,3.4.0
5d76a49d-d6aa-4526-a28f-398ee48d6f31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2024-08-09 05:44:48,,,
7714fe27-1113-42d6-bdf4-cebeafd0daa8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus,4,0,,2024-08-09 05:42:09,,,
b3057ee8-17bf-4c67-aff0-647913725526,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap!!!!,4,0,3.3.7,2024-08-09 05:41:25,,,3.3.7
6542fd72-b9e3-49bc-a851-60765aecd9a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tambah kereeeeen,5,0,3.3.7,2024-08-09 04:00:41,,,3.3.7
915827d8-b150-4853-babb-a3809d5b76a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagusss sihh,4,0,3.4.0,2024-08-09 03:52:45,,,3.4.0
68b40f59-07f3-4305-bc10-dfa2d8104109,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya install aplikasi nya karena mau baca komik wee!!,5,0,3.3.7,2024-08-09 03:06:48,,,3.3.7
ce398712-70cf-410c-9069-e5f66be94edc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus 🥰,5,0,3.3.7,2024-08-09 02:42:03,,,3.3.7
23a9da08-221a-4ade-9439-70a78cc13d5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Plis ini terlalu bagus. Aku baca gratisan ny sampe mau tamat plis, ini terlalu bagus... Hei Webtoon jangan terlalu bagus Napa aku kan jadi ketagihan. Heheh:)",5,0,,2024-08-09 01:33:23,,,
520b5982-7ed6-4d1a-8ee8-c8efa54fb74b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Min distant sky kapan lanjut lagi nih please lah up lagi masa Sampe season 3 doang kan harus nya sampe season 5,1,0,3.3.4,2024-08-09 01:06:20,,,3.3.4
b95624bc-593d-4dfd-bedd-531ad3d0b43e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget,5,0,3.3.7,2024-08-09 00:43:05,,,3.3.7
cba43b23-21ec-4b0a-b1ff-c49723c7381c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enak cuy,5,0,3.3.7,2024-08-08 23:03:00,,,3.3.7
79b1f0ac-bb0b-4b86-b0ac-472a5fa4eaf7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🔴+🔵=👉🟣,5,0,3.3.7,2024-08-08 20:05:51,,,3.3.7
9896d595-79e4-4c55-ac71-e4889316a3ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik sekali aplikasi saya kasih bintang 5 🌟🌟🌟🌟🌟,5,0,3.3.7,2024-08-08 19:13:48,,,3.3.7
f5d6461f-43f1-438b-b775-6c4b46f20102,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udah selesai missi Claim coin hunter nya, udah 24 jam blm keterima juga",4,0,3.3.7,2024-08-08 16:33:52,,,3.3.7
f2c1fe6e-179d-423f-9e56-e626657dba59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fav mahnwa omnisience reader viewpoint! meskipun ketinggalan jauh dari novel nya 🗿,5,0,3.3.5,2024-08-08 16:19:06,,,3.3.5
724429a3-c38f-413a-b8f7-1dd0ecce8132,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah di update semua nya hilang. Daftar Pustaka hilang semua. Koin ku ikut hilang?! Tapi yg lain masih tetap sama, cuman penataan letaknya berubah",5,1,3.3.7,2024-08-08 15:34:19,,,3.3.7
bb69a4f0-8f77-47e0-a33c-0635c35ed08a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sekarang webtoon jadi haus uang yah. Okelah dengan sistem beli preview, cuman tolong itu komik udah tamat kenapa perlu ditagih lagi padahal sebelumnya bisa di baca berkali kali.",2,1,3.3.7,2024-08-08 15:30:38,,,3.3.7
23ed7ff1-506c-4776-b7b7-e0c7dc67dd5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ada fitur iklan tapi sudah berhari-hari tidak bisa digunakan untuk semua judul kenapa ya? Padahal ada cap iklannya,4,1,3.3.7,2024-08-08 15:24:21,,,3.3.7
7c578b6b-5fd3-4532-814c-5c5038ce0add,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,3.3.7,2024-08-08 15:20:26,,,3.3.7
4dadb098-4ebc-40d8-a79b-0c9cf406bcbb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😋😋🤭🤭☺️☺️😛😛,5,0,,2024-08-08 15:16:33,,,
bbd11574-e106-4fe0-99e7-95b04120be0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap tempat baca komik korea geratis dan lumayan update buat server indo, yang paling update itu server korea ama engris",5,1,3.3.7,2024-08-08 14:53:20,,,3.3.7
d9e88383-f821-4a45-99eb-c6fda14730f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.3.7,2024-08-08 14:35:43,,,3.3.7
